chunk_id,article_id,section,has_image,caption_text_len,cos_sim,l2_dist
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_28171c08,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_62902c07,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_jaw’s_effect_on_posture_and_the_upper_neck_a1f41f6b,atlas-joint-instability-causes-consequences-solutions,The jaw’s effect on posture and the upper neck,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_to_identify_GICS_and_other_clenching_strategies_e2c7f142,chronic-muscle-clencher-woe-to-you,How to identify GICS and other clenching strategies,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_to_identify_GICS_and_other_clenching_strategies_7152cb66,chronic-muscle-clencher-woe-to-you,How to identify GICS and other clenching strategies,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_to_identify_GICS_and_other_clenching_strategies_8ee848d7,chronic-muscle-clencher-woe-to-you,How to identify GICS and other clenching strategies,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_8f3c6d1b,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_GICS_makes_pain_science_make_more_sense_dbe7086b,chronic-muscle-clencher-woe-to-you,GICS makes pain science make more sense,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_73534944,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_to_identify_GICS_and_other_clenching_strategies_97d8e866,chronic-muscle-clencher-woe-to-you,How to identify GICS and other clenching strategies,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_GICS_makes_pain_science_make_more_sense_d56b4b10,chronic-muscle-clencher-woe-to-you,GICS makes pain science make more sense,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_GICS_makes_pain_science_make_more_sense_f3e14061,chronic-muscle-clencher-woe-to-you,GICS makes pain science make more sense,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_jaw’s_effect_on_posture_and_the_upper_neck_5bb71857,atlas-joint-instability-causes-consequences-solutions,The jaw’s effect on posture and the upper neck,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_I_first_identified_clenching_strategies_96b88653,chronic-muscle-clencher-woe-to-you,How I first identified clenching strategies,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_2c9e30ed,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_e9b35d8b,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_I_first_identified_clenching_strategies_9060baa7,chronic-muscle-clencher-woe-to-you,How I first identified clenching strategies,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_3e13600b,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_In_summary_b607f467,chronic-muscle-clencher-woe-to-you,In summary,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_to_identify_GICS_and_other_clenching_strategies_ec39c1fc,chronic-muscle-clencher-woe-to-you,How to identify GICS and other clenching strategies,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_What_to_do_about_chronic_muscle_clenching_f99f821c,chronic-muscle-clencher-woe-to-you,What to do about chronic muscle clenching,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Vertigo_/_dizziness_a889b75e,atlas-joint-instability-causes-consequences-solutions,Vertigo / dizziness,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_A_little_story_110bfeaa,chronic-muscle-clencher-woe-to-you,A little story,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_A_little_story_3e4079c7,chronic-muscle-clencher-woe-to-you,A little story,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_A_little_story_3fcacbc4,chronic-muscle-clencher-woe-to-you,A little story,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_A_little_story_ab877c61,chronic-muscle-clencher-woe-to-you,A little story,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_e0afddd1,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_0ba4f9e7,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_10eec9fc,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_What_to_do_about_chronic_muscle_clenching_a0940b4b,chronic-muscle-clencher-woe-to-you,What to do about chronic muscle clenching,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_What_to_do_about_chronic_muscle_clenching_1cc0869a,chronic-muscle-clencher-woe-to-you,What to do about chronic muscle clenching,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_What_to_do_about_chronic_muscle_clenching_7674c7d8,chronic-muscle-clencher-woe-to-you,What to do about chronic muscle clenching,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_ebacd15c,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_What_to_do_about_chronic_muscle_clenching_0e6d4527,chronic-muscle-clencher-woe-to-you,What to do about chronic muscle clenching,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_8114dfb9,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_d74eb158,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_6b9224c1,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_2b33b6bb,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_ed38b99a,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_9d332c1f,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_408606a3,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_ab92e158,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_c8dab9b9,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_02354edc,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_cb74d076,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_c0b03f85,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_23da70dd,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_3b6c4391,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_bde6cbf4,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_2e9548f7,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_97e92378,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_3214e0cd,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_c9a027f8,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_b3fe7e02,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_9ad24b43,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_19f91306,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_55f05379,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_e2d266c1,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,True,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_4e5b6f7e,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_c3705ea9,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_ed9f3772,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_106e5ef2,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_5190f7cc,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_8bad21fa,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_91cf73d7,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_592a8d28,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,True,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_01908258,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_9d8f4c33,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_2e84551d,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_e5f07efb,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_longus_colli_and_longus_capitis_c1741307,atlas-joint-instability-causes-consequences-solutions,The longus colli and longus capitis,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_b6308d45,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
association-tinnitus-neck-tmj_Vascular_insufficiency_72dd26bb,association-tinnitus-neck-tmj,Vascular insufficiency,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_b3eb1c5a,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_c87caba3,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_b03def64,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_68627e99,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_35435b85,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI_–_Bow_hunter’s_syndrome_3ad013f4,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI – Bow hunter’s syndrome,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI_–_Bow_hunter’s_syndrome_9f1ceee4,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI – Bow hunter’s syndrome,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_9f5593f9,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_207ee52a,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI_–_Bow_hunter’s_syndrome_d8089320,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI – Bow hunter’s syndrome,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_6b6ca313,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_TMD_exacerbated_by_cervical_instability_9aa835a4,atlas-joint-instability-causes-consequences-solutions,TMD exacerbated by cervical instability,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_a96f4561,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_AAI/CCI_–_Joint_[sub]luxations_d2006d65,do-you-really-have-atlantoaxial-and-craniocervical-instability,AAI/CCI – Joint [sub]luxations,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_f9cecfaf,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_94a0d4d0,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_178918a9,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_f1a5c89d,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_52f8a941,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_5fb83b2d,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_25679c26,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_9fee633d,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_0a24daa8,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_5295d3c9,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_aee0cbde,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_4864476e,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_29a81c82,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Illegitimate_and_non-sinister_incidences_AAI_/_CCI_670ead7c,do-you-really-have-atlantoaxial-and-craniocervical-instability,Illegitimate and non-sinister incidences AAI / CCI,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_456c7d98,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_d7cd66a7,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_e01ce31e,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_1e79719a,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_9dadd8c9,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_3825a3fc,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_CCI_–_Jugular_outlet_obstruction_7ad6da01,do-you-really-have-atlantoaxial-and-craniocervical-instability,CCI – Jugular outlet obstruction,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_How_I_first_identified_clenching_strategies_2bebe2b7,chronic-muscle-clencher-woe-to-you,How I first identified clenching strategies,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Forward_head_posture_and_‘the_dreaded_cervical_hinge’_304d1c97,atlas-joint-instability-causes-consequences-solutions,Forward head posture and ‘the dreaded cervical hinge’,False,0,1.0,0.0
chronic-muscle-clencher-woe-to-you_Voluntary_/_competitive_clenchers_ac8d3f36,chronic-muscle-clencher-woe-to-you,Voluntary / competitive clenchers,False,0,1.0,0.0
association-tinnitus-neck-tmj_Restricted_venous_drainage_48e96a52,association-tinnitus-neck-tmj,Restricted venous drainage,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_6a06de1a,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Using_the_levator_scapulae_as_a_lever_of_traction_20feecc2,atlas-joint-instability-causes-consequences-solutions,Using the levator scapulae as a lever of traction,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_suboccipitals_e81e4090,atlas-joint-instability-causes-consequences-solutions,The suboccipitals,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_05cdb43a,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_b7bc9b81,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_suboccipitals_72e1d86b,atlas-joint-instability-causes-consequences-solutions,The suboccipitals,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Muscular_anatomy_bec00a9b,atlas-joint-instability-causes-consequences-solutions,Muscular anatomy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_splenius_cervicis_and_longissimus_cervicis_8ae7048b,atlas-joint-instability-causes-consequences-solutions,The splenius cervicis and longissimus cervicis,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_bfb71184,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_403bdccd,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_suboccipitals_e26a0b38,atlas-joint-instability-causes-consequences-solutions,The suboccipitals,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_a7c4e68f,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_suboccipitals_d5a226ad,atlas-joint-instability-causes-consequences-solutions,The suboccipitals,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_f9872e88,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_6dfb8960,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_suboccipitals_73c1e7f5,atlas-joint-instability-causes-consequences-solutions,The suboccipitals,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Muscular_anatomy_3d9e3a23,atlas-joint-instability-causes-consequences-solutions,Muscular anatomy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Anatomy_of_the_atlas_joints_2bd7a1fb,atlas-joint-instability-causes-consequences-solutions,Anatomy of the atlas joints,False,0,1.0,0.0
causes-hip-pain-how-to-fix_Varieties_of_hip_pain_22795d34,causes-hip-pain-how-to-fix,Varieties of hip pain,False,0,1.0,0.0
association-tinnitus-neck-tmj_Summary_58cd60ae,association-tinnitus-neck-tmj,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_600eaaba,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_d1c4cfb7,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Anatomy_of_the_atlas_joints_81a0e4ae,atlas-joint-instability-causes-consequences-solutions,Anatomy of the atlas joints,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_227052bb,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_8cf554cb,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_3fcc1ca7,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_ae3279db,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_splenius_cervicis_and_longissimus_cervicis_d2aca4a4,atlas-joint-instability-causes-consequences-solutions,The splenius cervicis and longissimus cervicis,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_How_manually_correct_atlas_misalignments_7f70c7d1,atlas-joint-instability-causes-consequences-solutions,How manually correct atlas misalignments,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_8ce155ac,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Anatomy_of_the_atlas_joints_e5782207,atlas-joint-instability-causes-consequences-solutions,Anatomy of the atlas joints,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_74f10ecf,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Anatomy_of_the_atlas_joints_d80877c9,atlas-joint-instability-causes-consequences-solutions,Anatomy of the atlas joints,False,0,1.0,0.0
causes-hip-pain-how-to-fix_Relevant_hip_anatomy_031bf852,causes-hip-pain-how-to-fix,Relevant hip anatomy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_sternocleidomastoids_c9748238,atlas-joint-instability-causes-consequences-solutions,The sternocleidomastoids,False,0,1.0,3.641842e-07
atlas-joint-instability-causes-consequences-solutions_Using_the_levator_scapulae_as_a_lever_of_traction_fbf5ce5a,atlas-joint-instability-causes-consequences-solutions,Using the levator scapulae as a lever of traction,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_2d7ad6ab,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_scalenes_42c00933,atlas-joint-instability-causes-consequences-solutions,The scalenes,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_The_longus_colli_and_longus_capitis_64477f23,atlas-joint-instability-causes-consequences-solutions,The longus colli and longus capitis,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_e88da473,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_af2e192e,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_f8c3570b,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0,0.0
